Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2008,PSE,THA,State of Palestine,Thailand,REF,Bangkok,U,U,0,0,0,7,0,0,7,0,5,0,14,0,0,19,26
2008,PSE,TUN,State of Palestine,Tunisia,REF,Monastir,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,PSE,TUN,State of Palestine,Tunisia,REF,Tunis,U,U,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2008,PSE,TUR,State of Palestine,Türkiye,ASY,Gaziantep,U,U,0,6,0,5,0,0,11,0,0,5,10,0,0,15,26
2008,PSE,TUR,State of Palestine,Türkiye,ASY,Hatay,U,U,0,0,6,0,0,0,6,0,0,0,10,0,0,10,16
2008,PSE,TUR,State of Palestine,Türkiye,ASY,Istanbul,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,PSE,TUR,State of Palestine,Türkiye,ASY,Konya,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,PSE,TUR,State of Palestine,Türkiye,ASY,Mersin,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2008,PSE,TUR,State of Palestine,Türkiye,REF,Ankara,U,U,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7
2008,PSE,TUR,State of Palestine,Türkiye,REF,Gaziantep,U,U,0,0,9,11,0,0,20,0,6,7,11,0,0,24,44
2008,PSE,TUR,State of Palestine,Türkiye,REF,Hatay,U,U,5,0,0,5,0,0,10,0,0,0,10,0,0,10,20
2008,PSE,TUR,State of Palestine,Türkiye,REF,Istanbul,U,U,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7
2008,PSE,TUR,State of Palestine,Türkiye,REF,Mersin,U,U,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6
2008,PSE,UKR,State of Palestine,Ukraine,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,5,0,24,0,0,29,29
2008,PSE,UKR,State of Palestine,Ukraine,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2008,PSE,USA,State of Palestine,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,PSE,USA,State of Palestine,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,PSE,VEN,State of Palestine,Venezuela (Bolivarian Republic of),ASY,Caracas,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,PSE,YEM,State of Palestine,Yemen,ASY,Sana'a/Aden,U,U,5,8,5,44,19,0,81,0,8,13,97,17,0,135,216
2008,PSE,YEM,State of Palestine,Yemen,REF,Aden,U,U,0,0,5,12,0,0,17,0,0,9,15,0,0,24,41
2008,PSE,YEM,State of Palestine,Yemen,REF,Sana'a,U,U,7,23,24,131,12,0,197,0,18,31,190,40,0,279,476
2008,PSE,ZMB,State of Palestine,Zambia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2009,PSE,ALB,State of Palestine,Albania,REF,Fushe Kruje,R,U,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2009,PSE,DZA,State of Palestine,Algeria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006
2009,PSE,EGY,State of Palestine,Egypt,ASY,Cairo,U,U,0,0,5,5,0,0,10,0,5,0,9,0,0,14,24
2009,PSE,EGY,State of Palestine,Egypt,REF,Cairo,U,U,6301,8002,4952,12959,841,0,33055,7000,5051,10002,14355,561,0,36969,70024
2009,PSE,AUS,State of Palestine,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2009,PSE,AUS,State of Palestine,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
2009,PSE,BEL,State of Palestine,Belgium,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,21,21,0,0,0,0,0,31,31,52
2009,PSE,BLR,State of Palestine,Belarus,REF,Minsk CIty,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,PSE,BRA,State of Palestine,Brazil,REF,Dispersed in the country / territory,U,U,0,8,7,26,5,0,46,0,6,5,53,11,0,75,121
2009,PSE,BIH,State of Palestine,Bosnia and Herzegovina,REF,Federacija Bosne i Hercegovine,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,PSE,CAN,State of Palestine,Canada,ASY,Canada,U,U,8,0,6,28,0,0,42,5,7,10,111,0,0,133,175
2009,PSE,CAN,State of Palestine,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537
2009,PSE,CHN,State of Palestine,China,ASY,Shanghai,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,PSE,CYP,State of Palestine,Cyprus,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171
2009,PSE,CYP,State of Palestine,Cyprus,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306
2009,PSE,DNK,State of Palestine,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485
2009,PSE,ECU,State of Palestine,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2009,PSE,FRA,State of Palestine,France,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
2009,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
2009,PSE,GRC,State of Palestine,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2009,PSE,HUN,State of Palestine,Hungary,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2009,PSE,HUN,State of Palestine,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
2009,PSE,IND,State of Palestine,India,ASY,Delhi,U,U,0,0,0,6,0,0,6,0,0,0,11,0,0,11,17
2009,PSE,IND,State of Palestine,India,REF,Delhi,U,U,0,9,0,20,0,0,29,5,5,6,32,0,0,48,77
2009,PSE,IRL,State of Palestine,Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2009,PSE,IRL,State of Palestine,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
2009,PSE,IRQ,State of Palestine,Iraq,REF,Anbar,U,U,88,81,66,244,22,0,501,78,72,66,407,40,0,663,1164
2009,PSE,IRQ,State of Palestine,Iraq,REF,Babylon,U,U,0,0,5,10,0,0,15,0,0,7,8,5,0,20,35
2009,PSE,IRQ,State of Palestine,Iraq,REF,Baghdad,U,U,331,653,688,2981,485,0,5138,372,629,688,3167,487,0,5343,10481
2009,PSE,IRQ,State of Palestine,Iraq,REF,Basrah,U,U,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2009,PSE,IRQ,State of Palestine,Iraq,REF,Dispersed in the country / territory,V,U,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2009,PSE,IRQ,State of Palestine,Iraq,REF,Diyala,U,U,0,5,0,10,0,0,15,0,0,0,13,0,0,13,28
2009,PSE,IRQ,State of Palestine,Iraq,REF,Erbil,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2009,PSE,IRQ,State of Palestine,Iraq,REF,Kerbala,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2009,PSE,IRQ,State of Palestine,Iraq,REF,Najaf,U,U,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2009,PSE,IRQ,State of Palestine,Iraq,REF,Ninewa,U,U,5,7,6,26,0,0,44,6,5,5,20,0,0,36,80
2009,PSE,IRQ,State of Palestine,Iraq,REF,Qadissiya,U,U,8,0,0,16,0,0,24,0,0,0,12,0,0,12,36
2009,PSE,IRQ,State of Palestine,Iraq,REF,Salah al-Din,U,U,0,0,5,13,0,0,18,0,0,5,11,0,0,16,34
2009,PSE,IRQ,State of Palestine,Iraq,REF,Sulaymaniyah,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2009,PSE,IRQ,State of Palestine,Iraq,REF,Tameem,U,U,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8
2009,PSE,IRQ,State of Palestine,Iraq,REF,Wassit,U,U,0,0,0,13,0,0,13,0,5,0,11,0,0,16,29
2009,PSE,ITA,State of Palestine,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
2009,PSE,KAZ,State of Palestine,Kazakhstan,ASY,Almaty,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2009,PSE,KWT,State of Palestine,Kuwait,ASY,Kuwait,U,U,11,6,22,37,0,0,76,7,6,15,27,5,0,60,136
2009,PSE,LBY,State of Palestine,Libya,REF,Tripoli,U,U,81,186,205,1217,147,0,1836,100,176,229,1189,247,0,1941,3777
2009,PSE,LBN,State of Palestine,Lebanon,REF,Dispersed in the country / territory,U,U,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10
2009,PSE,LBN,State of Palestine,Lebanon,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2009,PSE,LKA,State of Palestine,Sri Lanka,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2009,PSE,LVA,State of Palestine,Latvia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2009,PSE,MRT,State of Palestine,Mauritania,REF,Nouakchott/Nouadhibou,U,U,0,8,0,0,0,0,8,0,0,0,8,0,0,8,16
2009,PSE,MDA,State of Palestine,Republic of Moldova,REF,Chisinau,U,U,0,0,0,0,0,0,0,0,0,0,11,0,0,11,11
2009,PSE,MEX,State of Palestine,Mexico,REF,Mexico City,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,PSE,MYS,State of Palestine,Malaysia,ASY,Kuala Lumpur,U,U,0,0,0,9,0,0,9,0,5,0,30,0,0,35,44
2009,PSE,MYS,State of Palestine,Malaysia,REF,Kuala Lumpur,U,U,13,11,10,29,5,0,68,9,7,5,62,5,0,88,156
2009,PSE,MAR,State of Palestine,Morocco,REF,Rabat,U,U,0,0,5,5,0,0,10,0,5,0,14,0,0,19,29
2009,PSE,MLT,State of Palestine,Malta,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2009,PSE,MLT,State of Palestine,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2009,PSE,NLD,State of Palestine,Netherlands,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2009,PSE,NLD,State of Palestine,Netherlands,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2009,PSE,NGA,State of Palestine,Nigeria,REF,Lagos,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2009,PSE,NOR,State of Palestine,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2009,PSE,NZL,State of Palestine,New Zealand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2009,PSE,NZL,State of Palestine,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2009,PSE,PAK,State of Palestine,Pakistan,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2009,PSE,PER,State of Palestine,Peru,REF,Dispersed in the country / territory,U,U,0,0,0,6,0,0,6,0,0,5,7,0,0,12,18
2009,PSE,PHL,State of Palestine,Philippines,ASY,National Capital region (NCR),U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2009,PSE,PHL,State of Palestine,Philippines,REF,National Capital region (NCR),U,U,0,0,0,0,0,0,0,0,0,0,18,0,0,18,18
2009,PSE,POL,State of Palestine,Poland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2009,PSE,POL,State of Palestine,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2009,PSE,ROU,State of Palestine,Romania,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2009,PSE,ROU,State of Palestine,Romania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2009,PSE,RUS,State of Palestine,Russian Federation,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2009,PSE,RUS,State of Palestine,Russian Federation,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2009,PSE,SAU,State of Palestine,Saudi Arabia,REF,Jeddah,U,U,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9
2009,PSE,SAU,State of Palestine,Saudi Arabia,REF,Riyadh,U,U,0,0,0,7,0,0,7,0,0,0,9,0,0,9,16
2009,PSE,ESP,State of Palestine,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2009,PSE,SVK,State of Palestine,Slovakia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2009,PSE,CHE,State of Palestine,Switzerland,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,14,14,0,0,0,0,0,21,21,35
2009,PSE,SYR,State of Palestine,Syrian Arab Republic,ASY,Dispersed in the country / territory,U,U,16,27,21,109,10,0,183,19,26,26,86,10,0,167,350
2009,PSE,SYR,State of Palestine,Syrian Arab Republic,REF,Dispersed in the country / territory,C,U,36,50,38,143,9,0,276,41,52,44,203,10,0,350,626
2009,PSE,SYR,State of Palestine,Syrian Arab Republic,REF,Dispersed in the country / territory,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2009,PSE,THA,State of Palestine,Thailand,ASY,Bangkok,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,PSE,THA,State of Palestine,Thailand,REF,Bangkok,U,U,0,0,5,0,0,0,5,0,0,0,13,0,0,13,18
2009,PSE,TUN,State of Palestine,Tunisia,REF,Monastir,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,PSE,TUN,State of Palestine,Tunisia,REF,Tunis,U,U,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2009,PSE,TUR,State of Palestine,Türkiye,ASY,Gaziantep,U,U,0,9,0,7,0,0,16,0,0,8,11,0,0,19,35
2009,PSE,TUR,State of Palestine,Türkiye,ASY,Hatay,U,U,0,0,5,5,0,0,10,0,0,5,9,0,0,14,24
2009,PSE,TUR,State of Palestine,Türkiye,ASY,Istanbul,U,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2009,PSE,TUR,State of Palestine,Türkiye,ASY,Izmir,U,U,0,0,6,0,0,0,6,6,0,0,0,0,0,6,12
2009,PSE,TUR,State of Palestine,Türkiye,ASY,Sirnak,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2009,PSE,TUR,State of Palestine,Türkiye,REF,Ankara,U,U,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7
2009,PSE,TUR,State of Palestine,Türkiye,REF,Gaziantep,U,U,0,0,9,12,0,0,21,0,6,7,9,0,0,22,43
2009,PSE,TUR,State of Palestine,Türkiye,REF,Hatay,U,U,9,0,0,0,0,0,9,0,0,0,10,0,0,10,19
2009,PSE,TUR,State of Palestine,Türkiye,REF,Istanbul,U,U,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7
2009,PSE,TUR,State of Palestine,Türkiye,REF,Mersin,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2009,PSE,ARE,State of Palestine,United Arab Emirates,ASY,Abu Dhabi,U,U,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2009,PSE,UKR,State of Palestine,Ukraine,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,33,0,0,33,33
2009,PSE,UKR,State of Palestine,Ukraine,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2009,PSE,UKR,State of Palestine,Ukraine,REF,Dispersed in the country / territory,U,U,0,0,0,5,0,0,5,0,0,0,10,0,0,10,15
2009,PSE,USA,State of Palestine,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2009,PSE,VEN,State of Palestine,Venezuela (Bolivarian Republic of),ASY,Caracas,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,PSE,YEM,State of Palestine,Yemen,ASY,Sana'a,U,U,0,9,11,50,16,0,86,5,5,7,116,19,0,152,238
2009,PSE,YEM,State of Palestine,Yemen,REF,Aden,U,U,0,0,5,12,0,0,17,0,0,7,17,0,0,24,41
2009,PSE,YEM,State of Palestine,Yemen,REF,Sana'a,U,U,11,23,34,149,18,0,235,5,14,35,213,37,0,304,539
2009,PSE,ZMB,State of Palestine,Zambia,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2010,PSE,ALB,State of Palestine,Albania,REF,Tirana Urban : Point,U,U,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2010,PSE,DZA,State of Palestine,Algeria,ASY,Alger : Point,U,U,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2010,PSE,DZA,State of Palestine,Algeria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007
2010,PSE,EGY,State of Palestine,Egypt,ASY,Cairo : Point,U,U,0,0,9,0,0,0,9,0,5,0,13,0,0,18,27
2010,PSE,EGY,State of Palestine,Egypt,REF,Cairo : Point,U,U,6301,8001,4952,12961,841,0,33056,7000,5051,10001,14357,561,0,36970,70026
2010,PSE,AUS,State of Palestine,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2010,PSE,AUS,State of Palestine,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
2010,PSE,AZE,State of Palestine,Azerbaijan,REF,Baku : Point,U,U,0,0,5,0,0,0,5,0,6,0,0,0,0,6,11
2010,PSE,BEL,State of Palestine,Belgium,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,47,47,0,0,0,0,0,75,75,122
2010,PSE,BLR,State of Palestine,Belarus,REF,Minsk : Point,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,PSE,BRA,State of Palestine,Brazil,ASY,Sao Paulo : ADMIN_1,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,PSE,BRA,State of Palestine,Brazil,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2010,PSE,BRA,State of Palestine,Brazil,REF,Distrito Federal : Point,U,U,0,0,0,7,5,0,12,0,0,0,7,0,0,7,19
2010,PSE,BRA,State of Palestine,Brazil,REF,Paraná : Point,U,U,0,0,0,6,0,0,6,0,0,0,12,0,0,12,18
2010,PSE,BRA,State of Palestine,Brazil,REF,Rio De Janeiro : ADMIN_2,U,U,0,0,0,9,0,0,9,0,0,0,0,0,0,0,9
2010,PSE,BRA,State of Palestine,Brazil,REF,Rio Grande Do Sul : ADMIN_1,U,U,0,0,5,11,0,0,16,0,0,5,19,0,0,24,40
2010,PSE,BRA,State of Palestine,Brazil,REF,Sao Paulo : ADMIN_1,U,U,0,0,5,5,0,0,10,0,0,0,9,7,0,16,26
2010,PSE,BIH,State of Palestine,Bosnia and Herzegovina,REF,Federacija Bosne I Hercegovine : Entity,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,PSE,CAN,State of Palestine,Canada,ASY,Dispersed in the country / territory,U,U,6,6,0,20,0,0,32,5,6,6,60,0,0,77,109
2010,PSE,CAN,State of Palestine,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
2010,PSE,CHN,State of Palestine,China,ASY,Tian Jin,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2010,PSE,CHN,State of Palestine,China,REF,Nanjing : Point,U,U,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5
2010,PSE,CHL,State of Palestine,Chile,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
2010,PSE,CYP,State of Palestine,Cyprus,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796
2010,PSE,CYP,State of Palestine,Cyprus,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619
2010,PSE,DNK,State of Palestine,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2010,PSE,DNK,State of Palestine,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
2010,PSE,ECU,State of Palestine,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2010,PSE,FRA,State of Palestine,France,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,53,53,0,0,0,0,0,141,141,194
2010,PSE,PSE,State of Palestine,State of Palestine,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2010,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
2010,PSE,DEU,State of Palestine,Germany,REF,Dispersed in the country / territory,V,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2010,PSE,GRC,State of Palestine,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2010,PSE,HKG,State of Palestine,"China, Hong Kong Special Administrative Region",REF,"Hong Kong, SAR China",U,U,0,0,8,0,0,0,8,0,0,0,0,0,0,0,8
2010,PSE,HRV,State of Palestine,Croatia,ASY,Jezevo : Point,U,U,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2010,PSE,HRV,State of Palestine,Croatia,ASY,Kutina : Point,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,PSE,HUN,State of Palestine,Hungary,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2010,PSE,HUN,State of Palestine,Hungary,REF,Budapest : Megye - County,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
2010,PSE,IND,State of Palestine,India,ASY,Delhi : District,U,U,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7
2010,PSE,IND,State of Palestine,India,REF,Delhi : District,U,U,5,5,0,19,0,0,29,0,7,6,36,0,0,49,78
2010,PSE,IRL,State of Palestine,Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2010,PSE,IRL,State of Palestine,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
2010,PSE,IRQ,State of Palestine,Iraq,REF,Anbar/Al-Waleed : Point,U,U,16,31,12,46,8,0,113,12,21,18,80,17,0,148,261
2010,PSE,IRQ,State of Palestine,Iraq,REF,Babylon,U,U,0,0,0,0,5,0,5,0,0,0,5,0,0,5,10
2010,PSE,IRQ,State of Palestine,Iraq,REF,Baghdad,U,U,331,652,696,2975,476,0,5130,375,627,703,3167,489,0,5361,10491
2010,PSE,IRQ,State of Palestine,Iraq,REF,Diyala,V,U,0,5,0,5,0,0,10,0,0,5,9,0,0,14,24
2010,PSE,IRQ,State of Palestine,Iraq,REF,Kerbala,U,U,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7
2010,PSE,IRQ,State of Palestine,Iraq,REF,Najaf,U,U,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2010,PSE,ITA,State of Palestine,Italy,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,5,5,0,0,0,0,0,25,25,30
2010,PSE,ITA,State of Palestine,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374
2010,PSE,KAZ,State of Palestine,Kazakhstan,ASY,Almaty : Point,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2010,PSE,KWT,State of Palestine,Kuwait,ASY,Dispersed in the country / territory,U,U,5,0,11,51,0,0,67,7,0,11,47,5,0,70,137
2010,PSE,KWT,State of Palestine,Kuwait,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2010,PSE,LBY,State of Palestine,Libya,REF,Tripoli : Point,U,U,70,183,148,826,97,0,1324,77,186,156,814,182,0,1415,2739
2010,PSE,LBN,State of Palestine,Lebanon,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2010,PSE,LBN,State of Palestine,Lebanon,REF,Mount Lebanon,U,U,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2010,PSE,LBN,State of Palestine,Lebanon,REF,South,U,U,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2010,PSE,LKA,State of Palestine,Sri Lanka,REF,Colombo : Division,U,U,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2010,PSE,MRT,State of Palestine,Mauritania,REF,Nouakchott/Nouadhibou : Point,U,U,0,0,5,0,0,0,5,0,0,0,5,0,0,5,10
2010,PSE,MKD,State of Palestine,Republic of North Macedonia,ASY,Vizbegovo,U,U,0,0,0,0,0,0,0,0,0,0,27,0,0,27,27
2010,PSE,MDA,State of Palestine,Republic of Moldova,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10
2010,PSE,MEX,State of Palestine,Mexico,REF,Mexico City : Point,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2010,PSE,MYS,State of Palestine,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,9,0,0,0,0,0,9,0,0,7,72,0,0,79,88
2010,PSE,MYS,State of Palestine,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,13,16,13,33,5,0,80,8,10,5,87,5,0,115,195
